date,count
2016-10-24,2.838709677419355
2016-10-23,2.838709677419355
2016-10-22,2.838709677419355
2016-10-21,2.838709677419355
2016-10-20,2.838709677419355
2016-10-19,2.838709677419355
2016-10-18,2.838709677419355
2016-10-17,2.838709677419355
2016-10-16,2.838709677419355
2016-10-15,2.838709677419355
2016-10-14,2.838709677419355
2016-10-13,2.838709677419355
2016-10-12,2.838709677419355
2016-10-11,2.838709677419355
2016-10-10,2.838709677419355
2016-10-9,2.838709677419355
2016-10-8,2.838709677419355
2016-10-7,2.838709677419355
2016-10-6,2.838709677419355
2016-10-5,2.838709677419355
2016-10-4,2.838709677419355
2016-10-3,2.838709677419355
2016-10-2,2.838709677419355
2016-10-1,2.838709677419355
2016-11-30,3.1
2016-11-29,3.1
2016-11-28,3.1
2016-11-27,3.1
2016-11-26,3.1
2016-11-25,3.1
2016-11-24,3.1
2016-11-23,3.1
2016-11-22,3.1
2016-11-21,3.1
2016-11-20,3.1
2016-11-19,3.1
2016-11-18,3.1
2016-11-17,3.1
2016-11-16,3.1
2016-11-15,3.1
2016-11-14,3.1
2016-11-13,3.1
2016-11-12,3.1
2016-11-11,3.1
2016-11-10,3.1
2016-11-9,3.1
2016-11-8,3.1
2016-11-7,3.1
2016-11-6,3.1
2016-11-5,3.1
2016-11-4,3.1
2016-11-3,3.1
2016-11-2,3.1
2016-11-1,3.1
2016-12-31,3.7419354838709675
2016-12-30,3.7419354838709675
2016-12-29,3.7419354838709675
2016-12-28,3.7419354838709675
2016-12-27,3.7419354838709675
2016-12-26,3.7419354838709675
2016-12-25,3.7419354838709675
2016-12-24,3.7419354838709675
2016-12-23,3.7419354838709675
2016-12-22,3.7419354838709675
2016-12-21,3.7419354838709675
2016-12-20,3.7419354838709675
2016-12-19,3.7419354838709675
2016-12-18,3.7419354838709675
2016-12-17,3.7419354838709675
2016-12-16,3.7419354838709675
2016-12-15,3.7419354838709675
2016-12-14,3.7419354838709675
2016-12-13,3.7419354838709675
2016-12-12,3.7419354838709675
2016-12-11,3.7419354838709675
2016-12-10,3.7419354838709675
2016-12-9,3.7419354838709675
2016-12-8,3.7419354838709675
2016-12-7,3.7419354838709675
2016-12-6,3.7419354838709675
2016-12-5,3.7419354838709675
2016-12-4,3.7419354838709675
2016-12-3,3.7419354838709675
2016-12-2,3.7419354838709675
2016-12-1,3.7419354838709675
2017-01-31,2.2580645161290325
2017-01-30,2.2580645161290325
2017-01-29,2.2580645161290325
2017-01-28,2.2580645161290325
2017-01-27,2.2580645161290325
2017-01-26,2.2580645161290325
2017-01-25,2.2580645161290325
2017-01-24,2.2580645161290325
2017-01-23,2.2580645161290325
2017-01-22,2.2580645161290325
2017-01-21,2.2580645161290325
2017-01-20,2.2580645161290325
2017-01-19,2.2580645161290325
2017-01-18,2.2580645161290325
2017-01-17,2.2580645161290325
2017-01-16,2.2580645161290325
2017-01-15,2.2580645161290325
2017-01-14,2.2580645161290325
2017-01-13,2.2580645161290325
2017-01-12,2.2580645161290325
2017-01-11,2.2580645161290325
2017-01-10,2.2580645161290325
2017-01-9,2.2580645161290325
2017-01-8,2.2580645161290325
2017-01-7,2.2580645161290325
2017-01-6,2.2580645161290325
2017-01-5,2.2580645161290325
2017-01-4,2.2580645161290325
2017-01-3,2.2580645161290325
2017-01-2,2.2580645161290325
2017-01-1,2.2580645161290325
